DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY,VALUE(USD),UNIT PRICE,Seller Group,Buyer Group,Spare/Unit/Others,product,model,category,type,Manufacturer,YOM,Height (ft),Battery/Diesel,Imp Companies,Relevancy
2025/02/08,651675073,40169320,Rubber,PARTS OF AERIAL WORK PLATFORM- O-RING KIT (ORFS FITTINGS) ITEM NO: 49612PARTS OF AERIAL WORK PLATFORM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,43 ,43 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/04/02,2078458598,40092200,Rubber,HOSE ASSY\3/8 X 247 STR X ST (ORIGIN CZECH REPUBLIC) 2753447SPARES FOR EARTH MOVING MACHINERY,INDIA,GMMCO LIMITED,CHENNAI AIR CARGO (INMAA4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,59 ,59 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/08,651664201,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM- HOSE 56776X830 ITEM NO: 105653PARTS OF AERIAL WORK PLATFORM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,43 ,43 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/31,3697389613,40092200,Rubber,PART NO. 2753685; HOSE\M3KXTF .50X55.00 STRXSTR (MACHINE PARTS FOR AERIAL WORK PLATFORM)PART NO. 2753685; HOSE\M3KXTF .50X55.00 STRXSTR (MACHINE PA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,44 ,44 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/02,2078558728,40094200,Rubber,HOSE ASSY\ 3/4 X 30 90? X 90 (ORIGIN UNITED STATES) 2753440 SPARES FOR EARTH MOVING MACHINERY,INDIA,GMMCO LIMITED,CHENNAI AIR CARGO (INMAA4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,59 ,59 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/02,3697810075,40169390,Rubber,O-RING\ KIT (ORFS FITTINGS) (ITEM NO -49612) (PARTS FOR AERIAL WORK PLATFORM)O-RING\,INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,45 ,45 ,,,Spare,AWP,,,,,,,,Imp,
2025/03/03,6301289017,84849000,Machinery and Mechanical Appliances,KIT SEAL (PART NO.:-2901805) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,59 ,59 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/31,3697389618,40092200,Rubber,PART NO.2752783; HOSE HYD .75X32.00 STRXSTR (MACHINE PARTS FOR AERIAL WORK PLATFORM)PART NO.2752783; HOSE HYD .75X32.00 STRXSTR (MACHINE PARTS F,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,46 ,46 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/16,3698394434,84219900,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM- FILTER\AIR\D1105 ITEM NO:236095PARTS OF AERIAL WORK PLATFORM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,46 ,46 ,,,Spare,AWP,,,,,,,,Imp,
2025/04/06,2078441963,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM - HOSE 56776X400 ITEM NO: 105264PARTS OF AERIAL WORK PLATFORM - HOSE 56776X400 ITEM NO: 1052,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,46 ,46 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/16,3698430459,84799090,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM- ELEMENT-5 MIC\ PAPER\ W/ BYPASS ITEM NO:1268229PARTS OF AERIAL WORK PLATFORM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,46 ,46 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/16,3698280604,40169320,Rubber,PARTS OF AERIAL WORK PLATFORM -O-RING KIT (ORFS FITTINGS) ITEM NO:49612PARTS OF AERIAL WORK PLATFORM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,46 ,46 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/25,3700437665,85365090,Machinery and Mechanical Appliances,88356-11205 SWITCH\LIMIT\W/RLLR ARM\NO/NC (MACHINE PARTS FORAERIAL WORK PLATFORM)(MACHINE PARTS FOR AERIAL WORK PLATFORM),INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,47 ,47 ,,,Spare,AWP,,,,,,,,Imp,
2025/01/17,3696944330,40092200,Rubber,HOSE\ .25X220.00 STRXSTR (PART NO.:-2753897) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,60 ,60 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/02,2078442458,40094200,Rubber,HOSE ASSY\3/4 X 52 STR. X 90 (ORIGIN UNITED STATES) 2753441 SPARES FOR EARTH MOVING MACHINERY,INDIA,GMMCO LIMITED,CHENNAI AIR CARGO (INMAA4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,62 ,62 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/08,651664200,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM- HOSE 56776X1430 ITEM NO: 96350PARTS OF AERIAL WORK PLATFORM- FILTER\AIR CLEANER\ SUPERBOOM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,48 ,48 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/14,3696945260,40094200,Rubber,HOSE 3/8X182.00 STRX90(2753566)(SPARE PARTS OF JLG BOOM LIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,64 ,64 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/22,652500560,85321000,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM - CAPACITOR\TIME DELAY ITEM NO: 43181PARTS OF AERIAL WORK PLATFORM - CAPACITOR\TIME DELAY ITEM NO,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,49 ,49 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/17,3696944354,40092200,Rubber,HOSE\HYD\ .50X88.00 STRXSTR (PART NO.:-2752938) (SPARE PARTSFOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,65 ,65 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/15,6303448616,83024900,Metals,SPRING\ GAS (1001210762),INDIA,MANLIFT INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,50 ,50 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/22,652162391,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/4\STR FEM\STR FEM ITEM NO: 49119-3203PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/4\STR FEM\STR FE,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,50 ,50 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/17,3697115102,83024900,Metals,LATCH\(HOOD) (PART NO.:-2940088) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,65 ,65 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/17,6302061803,84139190,Machinery and Mechanical Appliances,KIT\ REPAIR - FUEL SUPPLY PUM (70001435) KIT\ REPAIR - FUEL SUPPLY PUM,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,51 ,51 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/06,650107954,39269099,Plastics,HYDRAULIC OIL TANK (T21/T109012) (SPARE PARTS FOR JLG BOOM LIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),BELGIUM,TVH PARTS NV,BRUXELLES (BRUSSEL),PCS,1,65 ,65 ,,,Spare,AWP,,,,,,,,IMP,
2025/01/17,3696960105,40169390,Rubber,KIT\SEAL (PART NO.:-70002751) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,66 ,66 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/17,3697135421,84849000,Machinery and Mechanical Appliances,KIT\ SEAL (PART NO.:-2901549) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,67 ,67 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/03,6301289018,84849000,Machinery and Mechanical Appliances,KIT SEAL (PART NO.:-2901806) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,68 ,68 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/17,3696945262,40094200,Rubber,HOSE ASSY\ HOSE HYD. 75X100.00 (PART NO.:-1001188135) (SPAREPARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,71 ,71 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/18,3696944335,40092200,Rubber,HOSE\ HYD .25X87.00 STRX90(5753010)(SPARE PARTS OF JLG BOOMLIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,71 ,71 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/08,651664202,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM- HOSE 75631X2720 ITEM NO: 105261PARTS OF AERIAL WORK PLATFORM-FILTER\ DEUTZ 2.9\ FUEL ITEM N,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,53 ,53 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/15,6303456962,84099990,Machinery and Mechanical Appliances,EXHAUST VALVE (70041414),INDIA,MANLIFT INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,55 ,55 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/02,651838292,84819090,Machinery and Mechanical Appliances,7017452 CARTRIDGE (VALVE) (SPARES FOR BOOM LIFT) 7017452 CARTRIDGE (SPARES FOR BOOM LIFT),INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,72 ,72 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/02,2078554464,40169330,Rubber,KIT\SEAL 3 X 1.5 CAPPED T (ORIGIN CHINA) 2901901 SPARES FOR EARTH MOVING MACHINERY,INDIA,GMMCO LIMITED,CHENNAI AIR CARGO (INMAA4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,76 ,76 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/01,2077697228,85389000,Machinery and Mechanical Appliances,TERMINAL\ CONN RECEPT 19 PIN(4460866)(SPARE PARTS OF MACHINE)TERMINAL\ CONN RECEPT 19 PIN(4460866)(SPARE PARTS OF MAC,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,78 ,78 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/22,652162385,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/2\90 FEM\STR FEMITEM NO: 75278-1829PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/2\90 FEM\STR FEM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,57 ,57 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/14,3696945258,40094200,Rubber,HOSE 3/8X182.00 STR X STR(2753565)(SPARE PARTS OF JLG BOOM LIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,78 ,78 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/17,6302050378,84212900,Machinery and Mechanical Appliances,ELEMENT \ FILTER (5 MICRON) (70002231) ELEMENT \ FILTER (5 MICRON),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,58 ,58 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/18,3696944352,40092200,Rubber,HOSE\HYD .62X92.00 STRX90(2752768)(SPARE PARTS OF JLG BOOM LIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,80 ,80 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/20,6301872410,40169330,Rubber,KIT SEAL.3X1.5 CAPPED T(2901901)(SPARE PARTS OF MACHINE) (SPARE PARTS OF MACHINE),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,82 ,82 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/20,6301875096,40094100,Rubber,HOSE ASSY 1/2 X236 STR X STR(2753454)(SPARE PARTS OF MACHINE)(SPARE PARTS OF MACHINE),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,84 ,84 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/03,6301740627,85437099,Machinery and Mechanical Appliances,KIT(SERVICE)\ROTARY SWITCH (1001121241)(MACHINE SPARE PARTS),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,84 ,84 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/02,651992461,85444299,Machinery and Mechanical Appliances,4922869 HARNESS\ EIM LOADCELL (SPARES FOR BOOM LIFT),INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,85 ,85 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/20,6301875097,40094100,Rubber,HOSE ASSY 1/2X228 STR X STR(2753453)(SPARE PARTS OF MACHINE) (SPARE PARTS OF MACHINE),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,87 ,87 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/15,6303311336,39269099,Plastics,LATCH\ HOOD (2940109),INDIA,MANLIFT INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,61 ,61 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/03,6301056582,40169390,Rubber,KIT O-RING (FITTING USE ONLY) (PART NO.:-7019620) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,88 ,88 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/03,6301012494,40094200,Rubber,HOSE HYD 38X72.00 STRXSTR (PART NO.:-2750996) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,91 ,91 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/06,2078534914,84818049,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM- SEAL KIT\SWING MOTOR*** ITEMNO: 77246PARTS OF AERIAL WORK PLATFORM- HOSE ASSY\ 1/2\ STR FEM ITEM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,64 ,64 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/01/18,3696944336,40092200,Rubber,HOSE\ HYD .75X56.00 STRX90(2753231)(SPARE PARTS OF JLG BOOMLIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,95 ,95 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/31,3697389614,40092200,Rubber,PART NO. 2753703; HOSE\M4KXTF .62X51.00 STRX90 (MACHINE PARTS FOR AERIAL WORK PLATFORM)PART NO. 2753703; HOSE\M4KXTF .62X51.00 STRX90 (MACHINE PAR,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,65 ,65 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/14,3696937774,40103290,Rubber,BELTING MEGALINER OPEN END(ECLM417)(SPARE PARTS OF JLG BOOMLIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,95 ,95 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/05,2078558639,84313990,Machinery and Mechanical Appliances,DINGLI JOYSTICK (LIFT & SWING) PART NO:00000658 (SPARE PARTSOF BOOM LIFT)DINGLI JOYSTICK (LIFT & SWING) PART NO:00000658 (SPARE PARTS,INDIA,MTANDT RENTALS LIMITED,CHENNAI AIR CARGO (INMAA4),CHINA,HUNAN AERIAL POWER MACHINERY CO LTD,CHANGSHA,NOS,1,96 ,96 ,,,Spare,AWP,,,,,,,,IMP,
2025/04/06,2078359328,85365090,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM- SWITCH\PRESS\ 6SAE\600 PSI ITEM NO: 1287986PARTS OF AERIAL WORK PLATFORM- SWITCH\PRESS\ 6SAE\600 PSI IT,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,66 ,66 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/17,6302174260,85365090,Machinery and Mechanical Appliances,P.BLE\16/2 LWR LMT SW 191 E401 (1001187776) P.BLE\16/2 LWR LMT SW 191 E401,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,66 ,66 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/04/05,2078485298,84313990,Machinery and Mechanical Appliances,DINGLI JOYSTICK (STEER &DRIVE) PART NO:00000657 (SPARE PARTSOF BOOM LIFT)DINGLI JOYSTICK (STEER &DRIVE) PART NO:00000657 (SPARE PARTS,INDIA,MTANDT RENTALS LIMITED,CHENNAI AIR CARGO (INMAA4),CHINA,HUNAN AERIAL POWER MACHINERY CO LTD,CHANGSHA,NOS,1,96 ,96 ,,,Spare,AWP,,,,,,,,IMP,
2025/03/20,6301875101,40094100,Rubber,HOSE ASSY 5/8 X 232 STR.X STR(2753456)(SPARE PARTS OF MACHINE)(SPARE PARTS OF MACHINE),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,98 ,98 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/18,3696944337,40092200,Rubber,HOSE\ HYD 1.00X48.00 STRX90(2752723)(SPARE PARTS OF JLG BOOMLIFTS FOR THE ROUTINE MAINTENANCE)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,99 ,99 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/25,3700326811,84212300,Machinery and Mechanical Appliances,62420 FILTER\AIR (MACHINE PARTS FOR AERIAL WORK PLATFORM) (MACHINE PARTS FOR AERIAL WORK PLATFORM),INDIA,MACO CORPORATION INDIA PRIVATE LIMITED,KOLKATA AIR CARGO (INCCU4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,69 ,69 ,,,Spare,AWP,,,,,,,,Imp,
2025/02/22,652355295,84312090,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM - CONTACTOR\AUX PUMP 24V\80A*** ITEM NO: 74268PARTS OF AERIAL WORK PLATFORM - CONTACTOR\AUX PUMP 24V\80A**,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,69 ,69 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/03,6301012493,40094200,Rubber,HOSE HYD (PART NO.:-2751508) (SPARE PARTS FOR JLG BOOM LIFTS)NA,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,AMSTERDAM,NOS,1,105 ,105 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/01/31,3697362431,40094200,Rubber,PART NO.2753967 ;HOSE\12M4KXTF.75X78.00 STRX90S (MACHINE PARTS FOR AERIAL WORK PLATFORM)PART NO.2753967 ;HOSE\12M4KXTF.75X78.00 STRX90S (MACHINE PAR,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,71 ,71 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/20,6302060647,84312090,Machinery and Mechanical Appliances,CONTROL JOYSTICK(1001178132)(SPARE PARTS OF MACHINE) (SPARE PARTS OF MACHINE),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,109 ,109 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/03/17,6301875102,40094100,Rubber,HOSE\ENGINE OIL COOLER (2720501) HOSE\ENGINE OIL COOLER,INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,72 ,72 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/22,652162388,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/2\STR FEM\STR FEM* ITEM NO: 81812-3992PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/2\STR FEM\STR FE,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,72 ,72 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/03/20,6301875100,40094100,Rubber,HOSE ASSY 5/8 X 228 STR(2753455)(SPARE PARTS OF MACHINE) (SPARE PARTS OF MACHINE),INDIA,SUDHIR POWER LIMITED,DELHI AIR CARGO (INDEL4),NETHERLANDS,JLG EMEA BV,NEW YORK,NOS,1,114 ,114 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/08,651831161,84818049,Machinery and Mechanical Appliances,PARTS OF AERIAL WORK PLATFORM- VALVE\COUNTERBALANCE ITEM NO:33428PARTS OF AERIAL WORK PLATFORM,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,75 ,75 ,TEREX,,Spare,AWP,,,,,,,,Imp,
2025/04/02,2078355909,40092200,Rubber,HYD HOSE\ 3/8 X 582 STR X ST (ORIGIN CZECH REPUBLIC) 2753449SPARES FOR EARTH MOVING MACHINERY,INDIA,GMMCO LIMITED,CHENNAI AIR CARGO (INMAA4),NETHERLANDS,JLG EMEA BV,BRUXELLES (BRUSSEL),NOS,1,115 ,115 ,JLG,,Spare,AWP,,,,,,,,IMP,
2025/02/22,652162389,40094200,Rubber,PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/4\STR FEM\STR FEM ITEM NO: 49119-20578PARTS OF AERIAL WORK PLATFORM - HOSE ASSY\1/4\STR FEM\STR FE,INDIA,SENDHAMARAI ENGINEERING PRIVATE LIMITED,CHENNAI AIR CARGO (INMAA4),SINGAPORE,TEREX SINGAPORE PTE LTD,SINGAPORE,NOS,1,78 ,78 ,TEREX,,Spare,AWP,,,,,,,,Imp,
