date,shipment_id,hs_code,industry,product_description,buyer_country,buyer,destination_port,seller_country,seller,origin_port,unit,quantity,value_usd,unit_price
24-03-2025,6305281046,87085000,Vehicles,CASSETTE I-B-CVJ2502-011 EBJ87MK122-98*D803 (CONSTANT VELOCITY UNIVERSAL JOINT PARTS) (FOR CARS)CASSETTE I-B-CVJ2502-011 EBJ87MK122-98*D803 (CONSTANT VELOCI,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"9,000","$26,640.20",$2.96
24-03-2025,6305281045,87085000,Vehicles,CASSETTE I-B-CVJ2502-011 EBJ87MK122-98*D803 (CONSTANT VELOCITY UNIVERSAL JOINT PARTS) (FOR CARS)CASSETTE I-B-CVJ2502-011 EBJ87MK122-98*D803 (CONSTANT VELOCI,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"8,700","$25,752.19",$2.96
24-03-2025,6305160353,74122090,Copper / Articles of copper,UNIVERSAL JOINT UNCA12 (STANDARD COMPONENTS FOR PRESS DIE AND PLASTIC MOLD)UNIVERSAL JOINT,INDIA,MISUMI INDIA PRIVATE LIMITED,TUGHLAKABAD (INTKD6),JAPAN,MISUMI CORPORATION,TOKYO,NOS,1,$9.98,$9.98
24-03-2025,6304059936,84836090,Machinery and Mechanical Appliances,UNN -48119-003 UNIVERSAL JOINT TYPE (SPARE PARTS FOR INDUSTRIAL MILLING MACHINES)COO:CHUNN -48119-003 UNIVERSAL JOINT TYPE (SPARE PARTS FOR INDUSTR,INDIA,BUHLER INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SWITZERLAND,BLJI AGRO PTE LTD,ZURICH,NOS,8,$752.22,$94.03
24-03-2025,6305475106,82042000,Metals,STMT86411-8B 001PC 12DR UNIVERSAL JOINT,INDIA,STANLEY BLACK AND DECKER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),TAIWAN,1 STANLEY CHIRO IN TERNATIONAL LTD,KAOHSIUNG,NOS,320,$299.83,$0.94
24-03-2025,6305475105,82042000,Metals,STMT86411-8B 001PC 12DR UNIVERSAL JOINT,INDIA,STANLEY BLACK AND DECKER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),TAIWAN,1 STANLEY CHIRO IN TERNATIONAL LTD,KAOHSIUNG,NOS,320,$299.83,$0.94
24-03-2025,6304056664,84836090,Machinery and Mechanical Appliances,TTRASM.V L.250/325 S.F. ALBERO TEMP E RET - 127V250325D00TM (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,10,"$1,625.33",$162.53
24-03-2025,6304056663,84836090,Machinery and Mechanical Appliances,TRASMISSIONE L.270/325 F.16+CAVA 5X2\3M - 128A270325D16BT5 (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,46,"$2,110.86",$45.89
24-03-2025,6304056662,84836090,Machinery and Mechanical Appliances,TRASMIS.F.25 L.500/745 2 CAVE DA 8 MM - 132A5007452BT (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,1,$132.08,$132.08
24-03-2025,6304056661,84836090,Machinery and Mechanical Appliances,TRASMIS.F.16 L.250/340 2 CAVE DA 5 MM - 128A2503402BT (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,3,$167.42,$55.81
24-03-2025,6304056660,84836090,Machinery and Mechanical Appliances,TRASMIS. V L.250/320 F.18+BT6 BRUNITO - 129V250320D18BT6 (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,2,$176.33,$88.17
24-03-2025,6304056659,84836090,Machinery and Mechanical Appliances,TRASM.X L.195/235 FEM:F.14+BT/MASC:S.F - 127X195235D14BTD (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,10,"$1,151.38",$115.14
24-03-2025,6304056658,84836090,Machinery and Mechanical Appliances,TRASM. L.580/630 LF.SZ.FORO/LM.F.20H7 - 130A580630D00D20 (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,1,$62.28,$62.29
24-03-2025,6304056657,84836090,Machinery and Mechanical Appliances,TRASM. L.280/420 F.12H7 AMBO I LATI - 126X280420D12 (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,3,$340.93,$113.65
24-03-2025,6304056656,84836090,Machinery and Mechanical Appliances,TRASM. L.250/350 F.14H7 AMBO I LATI - 127A250350D14 (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,6,$293.84,$48.97
24-03-2025,6304056655,84836090,Machinery and Mechanical Appliances,TRASM. L.200/230 SENZA FORO AMBO LATI - 127V200230D00 (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,10,$567.82,$56.78
24-03-2025,6304056654,84836090,Machinery and Mechanical Appliances,TRASM. L.165/205 SENZA FORO AMBO BLACK - 125AL165205D00BK (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,1,$54.96,$54.97
24-03-2025,6304056653,84836090,Machinery and Mechanical Appliances,TRASM. L.165/205 SENZA FORO AMBO BLAC - 125AL165205D00BK (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,3,$137.42,$45.81
24-03-2025,6304056652,84836090,Machinery and Mechanical Appliances,TRASM. A L.183/210 FORO 14 BK - 127A183210D14BK (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,5,$254.19,$50.84
24-03-2025,6304056607,84836090,Machinery and Mechanical Appliances,GIUNTO VELOCE 10X20X62 - 103V (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,5,$78.16,$15.63
24-03-2025,6304056606,84836090,Machinery and Mechanical Appliances,GIUNTO SERIE AL 0X40X82 - 108AL004082 (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,50,$611.65,$12.23
24-03-2025,6304056605,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 20X40X108 - 108A2040108 (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,6,$106.02,$17.67
24-03-2025,6304056604,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 16X32X65 - 106A (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,3,$38.19,$12.73
24-03-2025,6304056603,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 16X32X65 - 106A (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,35,$445.54,$12.73
24-03-2025,6304056602,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 14X29X60 BRUNITI/BLACK - 105A142960BK (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,15,$186.85,$12.46
24-03-2025,6304056601,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 0X40X127 - 108A0040127 (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,20,$353.41,$17.67
24-03-2025,6304056600,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 0X32X65 - 106A003265 (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,5,$63.64,$12.73
24-03-2025,6304056599,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 0X25X74 - 104A002574 (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,10,$115.15,$11.52
24-03-2025,6304056598,84836090,Machinery and Mechanical Appliances,GIUNTO L.82 SENZA FORO / F.20H7+BT - 108A8240D00D20BT (UNIVERSAL JOINTS)(UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,4,$78.78,$19.70
24-03-2025,6304056597,84836090,Machinery and Mechanical Appliances,GIUNTO INOX 0X32X95 - 106X003295 (UNIVERSAL JOINTS) (UNIVERSAL JOINTS),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,TURIN,UNT,6,$108.30,$18.05
24-03-2025,6305217243,84829119,Machinery and Mechanical Appliances,BALL BEARING I-B-CVJ2502-017 2TS2-SC08B28LLSA X4CM30PX1/L325V2 (OR LESS 100MM BORE)(CONSTANT VELOCITY UNIVERSAL JOINT PABALL BEARING I-B-CVJ2502-017 2TS2-SC08B28LLSA X4CM30PX1/L325,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"5,088","$29,150.80",$5.73
24-03-2025,6305217242,84829119,Machinery and Mechanical Appliances,BALL BEARING I-B-CVJ2502-017 2TS2-SC08B28LLSA X4CM30PX1/L325V2 (OR LESS 100MM BORE) (CONSTANT VELOCITY UNIVERSAL JOINT PBALL BEARING I-B-CVJ2502-017 2TS2-SC08B28LLSA X4CM30PX1/L325,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,96,$550.01,$5.73
24-03-2025,6305078239,39269099,Plastics,PLASTIC BOOT I-B-CVJ2502-019 17-613 EBJ87U0D (CONSTANT VELOCITY UNIVERSAL JOINT PARTS) (FOR CARS)PLASTIC BOOT I-B-CVJ2502-019 17-613 EBJ87U0D (CONSTANT VELOC,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"4,320","$2,811.71",$0.65
24-03-2025,6305091793,40169990,Rubber,RUBBER BOOT I-B-CVJ2502-020 17-131 PTJ79U0D (CONSTANT VELOCITY UNIVERSAL JOINT PARTS) (FOR CARS)RUBBER BOOT I-B-CVJ2502-020 17-131 PTJ79U0D (CONSTANT VELOCI,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,500,$476.91,$0.95
23-03-2025,6302648397,87089400,Vehicles,5A32F10-01-ASSY DOUBLE UNIVERSAL JOINT G4X RHD V2.A (24 NOS) ASSY DOUBLE UNIVERSAL JOINT G4X RHD V2.A,INDIA,BMW INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),GERMANY,BAYERISCHE MOTOREN WERKE AKTIENGESELLSCHAFT,HAMBURG,KGS,14.28,"$1,455.42",$101.88
23-03-2025,6302648396,87089400,Vehicles,5A32F10-01-ASSY DOUBLE UNIVERSAL JOINT G4X RHD V2.A (24 NOS) ASSY DOUBLE UNIVERSAL JOINT G4X RHD V2.A,INDIA,BMW INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),GERMANY,BAYERISCHE MOTOREN WERKE AKTIENGESELLSCHAFT,HAMBURG,KGS,14.28,"$1,455.19",$101.86
23-03-2025,6305285976,87089400,Vehicles,5A32F10-01-ASSY DOUBLE UNIVERSAL JOINT G4X RHD V2.A (48 NOS) ASSY DOUBLE UNIVERSAL JOINT G4X RHD V2.A,INDIA,BMW INDIA PRIVATE LIMITED,KATTUPALLI (INKAT1),GERMANY,BAYERISCHE MOTOREN WERKE AKTIENGESELLSCHAFT,HAMBURG,KGS,28.57,"$2,919.38",$102.18
23-03-2025,6304060015,84836090,Machinery and Mechanical Appliances,CLUTCHES AND UNIVERSAL JOINTS W18-11-103 PLATE\FLOATING\18POWER GRIP/PTO\FOR ROLL PINSCLUTCHES AND UNIVERSAL JOINTS,INDIA,JKV CORPORATION,BOMBAY AIR CARGO (INBOM4),UNITED STATES,WPT POWER CORPORTION,DALLAS-FORT WORTH INT APT,NOS,1,$541.36,$541.37
23-03-2025,6304060014,84836090,Machinery and Mechanical Appliances,CLUTCHES AND UNIVERSAL JOINTS W18-11-101 PLATE\CENTER/FLOATING PLATE\18 POWER GRIPCLUTCHES AND UNIVERSAL JOINTS,INDIA,JKV CORPORATION,BOMBAY AIR CARGO (INBOM4),UNITED STATES,WPT POWER CORPORTION,DALLAS-FORT WORTH INT APT,NOS,2,"$1,313.63",$656.82
23-03-2025,6304060013,84836090,Machinery and Mechanical Appliances,CLUTCHES AND UNIVERSAL JOINTS W18-07-907 FRICTION DISC\HD LAMINATED\18 PG/PTO CLUTCHCLUTCHES AND UNIVERSAL JOINTS,INDIA,JKV CORPORATION,BOMBAY AIR CARGO (INBOM4),UNITED STATES,WPT POWER CORPORTION,DALLAS-FORT WORTH INT APT,NOS,8,"$3,730.51",$466.31
23-03-2025,6304060012,84836090,Machinery and Mechanical Appliances,CLUTCHES AND UNIVERSAL JOINTS W00-33-905 SPRING\RELEASE\COIL\OA/OB/OF/OH/CG\25/32 OD X 1-3/4 LONGCLUTCHES AND UNIVERSAL JOINTS,INDIA,JKV CORPORATION,BOMBAY AIR CARGO (INBOM4),UNITED STATES,WPT POWER CORPORTION,DALLAS-FORT WORTH INT APT,NOS,48,$96.86,$2.02
23-03-2025,6304060011,84836090,Machinery and Mechanical Appliances,CLUTCHES AND UNIVERSAL JOINTS W00-21-011 UNION\AIR\ROTATING\1 NPT INLET X 1-1/2-12 UNF RH ROTORCLUTCHES AND UNIVERSAL JOINTS,INDIA,JKV CORPORATION,BOMBAY AIR CARGO (INBOM4),UNITED STATES,WPT POWER CORPORTION,DALLAS-FORT WORTH INT APT,NOS,1,$501.27,$501.27
23-03-2025,6304060010,84836090,Machinery and Mechanical Appliances,CLUTCHES AND UNIVERSAL JOINTS RING & BACKPLATE\324/324H LI\W/TSCP\GFD\METRIC MOUNTINGCLUTCHES AND UNIVERSAL JOINTS,INDIA,JKV CORPORATION,BOMBAY AIR CARGO (INBOM4),UNITED STATES,WPT POWER CORPORTION,DALLAS-FORT WORTH INT APT,NOS,1,"$3,054.07","$3,054.08"
22-03-2025,6304828488,73269099,Iron and Steel,BOOT BAND -(PART NO.20-111 BJ87U0H)(CONSTANT VELOCITY UNIVERSAL JOINT PARTS)BOOT BAND -(PART NO.20-111 BJ87U0H)(CONSTANT VELOCITY UNIVER,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,KATTUPALLI (INKAT1),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"24,000","$1,797.93",$0.07
22-03-2025,6302036016,82042000,Metals,1995 6144750 UNIVERSAL JOINT 1/2 735 MM (TOOLS FOR INDUSTRIAL USE)1995 6144750 UNIVERSAL JOINT 1/2 735 MM (TOOLS FOR INDUSTRI,INDIA,GEDORE INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),GERMANY,GEDORE WERKZEUGFABRIK GMBH AND CO KG,FRANKFURT AM MAIN,NOS,2,$32.38,$16.19
22-03-2025,6304886643,84314930,Machinery and Mechanical Appliances,UNIVERSAL JOINT;ASSY 26E0100,INDIA,LIUGONG INDIA PRIVATE LIMITED,PITHAMPUR (ININD6),CHINA,GUANGXI LIUGONG MACHINERY CO LTD ,SHEKOU,KGS,7.88,$56.92,$7.22
22-03-2025,6304886503,84314930,Machinery and Mechanical Appliances,UNIVERSAL JOINT FORK SP210964,INDIA,LIUGONG INDIA PRIVATE LIMITED,PITHAMPUR (ININD6),CHINA,GUANGXI LIUGONG MACHINERY CO LTD ,SHEKOU,KGS,5,$17.52,$3.50
22-03-2025,6302187414,87085000,Vehicles,I-B-CVJ22503-013 12-6 BJ68U0D (CONSTANT VELOCITY UNIVERSAL JOINT PARTS FOR CARS)I-B-CVJ22503-013 12-6 BJ68U0D (CONSTANT VELOCITY UNIVERSAL J,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,NTN CORPORATION.,TOKYO,PCS,"2,000",$91.32,$0.05
22-03-2025,6302070234,84831099,Machinery and Mechanical Appliances,GN 9080-20-B12-DG UNIVERSAL JOINTS(MACHINERY PARTS) MACHINERY PARTS,INDIA,ELESA AND GANTER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),GERMANY,OTTO GLANZER GMBH,STUTTGART,NOS,10,$132.40,$13.24
22-03-2025,6302070232,84831099,Machinery and Mechanical Appliances,DIN 808-16-B10-52-EG UNIVERSAL JOINTS WITH FRICTION BEARING(MACHINERY PARTS)MACHINERY PARTS,INDIA,ELESA AND GANTER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),GERMANY,OTTO GLANZER GMBH,STUTTGART,NOS,4,$67.85,$16.96
22-03-2025,6303415352,82042000,Metals,UNIVERSAL JOINT3/8 SQUARE DRIVE 636220 3/8 UNIVERSAL JOINT3/8 SQUARE DRIVE,INDIA,HOFFMANN QUALITY TOOLS INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,HOFFMAN SUPPLY CHAIN GMBH,,NOS,2,$3.62,$1.81
22-03-2025,6304980848,87085000,Vehicles,TRIPOD KIT- (PART NO.ETJ87K001*H803 )(CONSTANT VELOCITY UNIVERSAL JOINT PARTS)TRIPOD KIT- (PART NO.ETJ87K001*H803 )(CONSTANT VELOCITY UNIV,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,KATTUPALLI (INKAT1),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"14,040","$48,406.63",$3.45
22-03-2025,6304980847,87085000,Vehicles,TRIPOD KIT -(PART NO. ETJ87K001*H803 )(CONSTANT VELOCITY UNIVERSAL JOINT PARTS)TRIPOD KIT -(PART NO. ETJ87K001*H803 )(CONSTANT VELOCITY UNI,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,KATTUPALLI (INKAT1),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"1,960","$6,757.62",$3.45
22-03-2025,6304980841,87085000,Vehicles,CASSETTE - (PART NO.EBJ87MK122-98*H803)(CONSTANT VELOCITY UNIVERSAL JOINT PARTS)CASSETTE - (PART NO.EBJ87MK122-98*H803)(CONSTANT VELOCITY UN,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,KATTUPALLI (INKAT1),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"8,510","$25,110.83",$2.95
22-03-2025,6303548286,84836090,Machinery and Mechanical Appliances,VOE 54175006 UNIVERSAL JOINT (PARTS OF VOLVO CONSTRUCTION EQUIPMENT)VOE 54175006 UNIVERSAL JOINT (PARTS OF VOLVO CONSTRUCTION EQ,INDIA,VOLVO GROUP INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SWEDEN,VALVO PARTS CORPORATION,BRUXELLES (BRUSSEL),PCS,1,$297.48,$297.48
21-03-2025,6303302627,39209959,Plastics,KWO UNIVERSAL F PREMIUM EPTFE JOINT SEALANT TAPE 25X10MM-10M (EPTFE TAPE)EPTFE TAPE,INDIA,SEALMAX,BOMBAY AIR CARGO (INBOM4),GERMANY,KWO DICHTUNGSTECHNIK GMBH.,,KGS,45.31,"$2,409.25",$53.17
21-03-2025,6304820766,73181600,Iron and Steel,09159-18003-000 NUT\UNIVERSAL JOINT (COMPONENTS AS CAPTIVECONSUMPTION\ FOR AUTOMOBILE)09159-18003-000 NUT\UNIVERSAL JOINT (COMPONENTS AS CAPTIVE,INDIA,MARUTI SUZUKI INDIA LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,SUZUKU MOTOR CORPORATION,SHIMIZU,NOS,"3,000",$982.80,$0.33
21-03-2025,6304820765,73181600,Iron and Steel,09159-18003-000 NUT\UNIVERSAL JOINT (COMPONENTS AS CAPTIVECONSUMPTION\ FOR AUTOMOBILE)09159-18003-000 NUT\UNIVERSAL JOINT (COMPONENTS AS CAPTIVE,INDIA,MARUTI SUZUKI INDIA LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,SUZUKU MOTOR CORPORATION,SHIMIZU,NOS,"2,000",$653.52,$0.33
21-03-2025,6302064311,84439990,Machinery and Mechanical Appliances,UNIVERSAL JOINT (589435171-2) (SPARE PARTS FOR OFFSET PRESSES)(SPARE PARTS FOR OFFSET PRESSES),INDIA,PROVIN TECHNOS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,RYOBI MHI GRAPHIC TECHNOLOGY LTD,TOKYO,NOS,1,$865.86,$865.87
21-03-2025,6303554752,84836090,Machinery and Mechanical Appliances,GU3H SINGLE UNIVERSAL JOINT H,INDIA,SIT PTC INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),ITALY,SIT SPA,MILAN,PCS,10,$289.43,$28.94
21-03-2025,6303554751,84836090,Machinery and Mechanical Appliances,GU04ED DOUBLE UNIVERSAL JOINT E,INDIA,SIT PTC INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),ITALY,SIT SPA,MILAN,PCS,20,$428.37,$21.42
21-03-2025,6305817536,84799090,Machinery and Mechanical Appliances,UNIVERSAL JOINT ( PARTS OF SCRUBBER DRIER ),INDIA,SHREE KUSH MACHINERY & SPARES,NHAVA SHEVA SEA (INNSA1),CHINA,SHANGHAI JIANGHUAI ENVIRONMENTAL EQ,SHANGHAI,NOS,6,$32.28,$5.38
21-03-2025,6304903784,84839000,Machinery and Mechanical Appliances,UNIVERSAL JOINT (P/N-5000021083/3000000090),INDIA,EMAMI PAPER MILLS LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RINGSPANN KEMPF GMBH,HAMBURG,NOS,2,$427.61,$213.81
21-03-2025,6304903783,84839000,Machinery and Mechanical Appliances,UNIVERSAL JOINT (P/N-5000019834/3000000090),INDIA,EMAMI PAPER MILLS LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RINGSPANN KEMPF GMBH,HAMBURG,NOS,2,$414.75,$207.38
21-03-2025,6304903782,84839000,Machinery and Mechanical Appliances,UNIVERSAL JOINT (P/N-5000018982/3000000090),INDIA,EMAMI PAPER MILLS LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RINGSPANN KEMPF GMBH,HAMBURG,NOS,4,$604.44,$151.11
20-03-2025,6304842298,82079090,Metals,UNIVERSAL JOINT (HAND TOOL SPARE PARTS),INDIA,SIDDHARTH INNOVATIONS & MARKETING COMPANY,NOIDA-DADRI (ICD) (INDER6),CHINA,YIWU QINA IMPORT AND EXPORT CO.LTD,NANSHA,PCS,"2,000","$1,600.00",$0.80
20-03-2025,6304994050,87089900,Vehicles,27110-83C00 FLANGE COMP\UNIVERSAL JOINT (COMPONENTS AS CAPTIVE CONSUMPTION\ FOR AUTOMOBILE)27110-83C00 FLANGE COMP\UNIVERSAL JOINT (COMPONENTS AS CAPT,INDIA,MARUTI SUZUKI INDIA LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,SUZUKU MOTOR CORPORATION,SHIMIZU,NOS,972,"$1,796.28",$1.85
20-03-2025,6304994049,87089900,Vehicles,27110-83C00 FLANGE COMP\UNIVERSAL JOINT (COMPONENTS AS CAPTIVE CONSUMPTION\ FOR AUTOMOBILE)27110-83C00 FLANGE COMP\UNIVERSAL JOINT (COMPONENTS AS CAPT,INDIA,MARUTI SUZUKI INDIA LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,SUZUKU MOTOR CORPORATION,SHIMIZU,NOS,810,"$1,497.29",$1.85
20-03-2025,6304994048,87089900,Vehicles,27110-83C00 FLANGE COMP\UNIVERSAL JOINT (COMPONENTS AS CAPTIVE CONSUMPTION\ FOR AUTOMOBILE)27110-83C00 FLANGE COMP\UNIVERSAL JOINT (COMPONENTS AS CAPT,INDIA,MARUTI SUZUKI INDIA LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,SUZUKU MOTOR CORPORATION,SHIMIZU,NOS,738,"$1,364.77",$1.85
20-03-2025,6302187422,87085000,Vehicles,27210-83011 JOURNAL ASSY UNIVERSAL JOINT (COMPONENTS AS CAPTIVE CONSUMPTION FOR AUTOMOBILE)27210-83011 JOURNAL ASSY UNIVERSAL JOINT (COMPONENTS AS CAPT,INDIA,MARUTI SUZUKI INDIA LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,SUZUKU MOTOR CORPORATION,TOKYO,PCS,120,$523.82,$4.37
20-03-2025,6302187421,87085000,Vehicles,27210-83011 JOURNAL ASSY UNIVERSAL JOINT (COMPONENTS AS CAPTIVE CONSUMPTION FOR AUTOMOBILE)27210-83011 JOURNAL ASSY UNIVERSAL JOINT (COMPONENTS AS CAPT,INDIA,MARUTI SUZUKI INDIA LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,SUZUKU MOTOR CORPORATION,TOKYO,PCS,120,$523.82,$4.37
